step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
203,CASH_IN,232799.2,C76729288,16625,249424.2,C1640751970,0,0,No,0
302,CASH_OUT,124498.34,C1434659672,0,0,C1060243311,234129.62,358627.96,No,0
380,CASH_OUT,9687.56,C861595905,0,0,C978238075,1054442.69,1064130.25,No,0
379,PAYMENT,2264.45,C636009390,160223,157958.55,M29719876,0,0,No,0
594,CASH_IN,56846.64,C1008517190,5064900.54,5121747.18,C1468683738,4990915.77,4934069.13,No,0
373,CASH_OUT,128451.97,C1962554962,0,0,C1047448161,378199.1,506651.07,No,0
159,CASH_IN,210666.12,C599425005,6245,216911.12,C1347853072,261842.19,51176.08,No,0
322,CASH_IN,39714.73,C723681952,13395076.04,13434790.77,C309532528,233416.94,193702.21,No,0
261,TRANSFER,501166.38,C1024712532,0,0,C1521405689,1587546.8,2088713.18,No,0
209,CASH_OUT,380658.33,C1094544144,0,0,C344378973,2374367.33,2755025.66,No,0
325,PAYMENT,7525.3,C432567949,0,0,M1760757529,0,0,No,0
402,TRANSFER,174852.79,C383898465,16511,0,C614737950,0,174852.79,No,0
187,CASH_IN,35429.8,C1306395474,108127,143556.8,C1607404803,177947.05,142517.25,No,0
440,TRANSFER,4339822.23,C46140680,4339822.23,0,C1767092108,0,0,Si,0
514,PAYMENT,26805.91,C206629315,0,0,M1217315736,0,0,No,0
352,CASH_OUT,175516.37,C802987255,133930,0,C259169286,945226.86,1120743.24,No,0
10,TRANSFER,592220.52,C674850718,0,0,C1499383906,1329187.16,1921407.67,No,0
299,CASH_OUT,379859.81,C1280556206,0,0,C1437157222,3930616.12,4310475.93,No,0
8,TRANSFER,578852.19,C503161284,0,0,C362585233,1151179.21,2489006.65,No,0
155,PAYMENT,10675.55,C1272024083,296,0,M139819623,0,0,No,0
360,PAYMENT,1803.99,C1328240582,7039,5235.01,M650495463,0,0,No,0
370,PAYMENT,6476.57,C1053269022,0,0,M647656881,0,0,No,0
225,TRANSFER,57902.33,C1714408074,0,0,C497323053,335447.93,393350.26,No,0
40,CASH_OUT,241326.88,C385417742,0,0,C1217378991,2058327.61,2654870.41,No,0
307,CASH_IN,169072.88,C1556833635,8973395.75,9142468.63,C175284302,7084070.87,6914997.99,No,0
61,CASH_OUT,1372301.24,C1024969195,1372301.24,0,C1809017437,0,1372301.24,Si,0
410,CASH_OUT,871745.76,C326766098,871745.76,0,C844559371,1830440.62,2702186.38,Si,0
398,TRANSFER,752873.19,C1688513,0,0,C38045322,2702196.71,3455069.9,No,0
232,CASH_OUT,269889.87,C894974252,96,0,C1114213482,1883356.93,2153246.8,No,0
202,CASH_OUT,80941.44,C913205033,255218,174276.56,C1138675547,1982039.14,2062980.59,No,0
372,PAYMENT,14759.02,C1087493372,789570.19,774811.16,M1789328853,0,0,No,0
351,CASH_OUT,3518.61,C1148317305,34925,31406.39,C1073085511,571888.35,575406.96,No,0
229,CASH_IN,29172.22,C655440173,9962,39134.22,C896418621,993930.84,964758.62,No,0
36,CASH_OUT,54622.15,C1450949808,0,0,C1626267345,3460718.58,3536460.23,No,0
347,CASH_OUT,256699.39,C1580480660,20968,0,C265178031,874806.02,1131505.41,No,0
619,PAYMENT,8768.34,C901573056,160204.91,151436.57,M750891954,0,0,No,0
10,PAYMENT,11862.44,C1365551517,81044.68,69182.24,M124469073,0,0,No,0
259,PAYMENT,13443.72,C380205793,0,0,M46486592,0,0,No,0
399,TRANSFER,371253.64,C672543099,0,0,C679814868,755360.55,1126614.19,No,0
376,CASH_OUT,18325.86,C567093022,0,0,C101329558,133729.07,152054.94,No,0
226,TRANSFER,706725.78,C1576917144,0,0,C287719610,4969105.43,5675831.21,No,0
227,PAYMENT,20674.55,C379046351,5063,0,M1190760586,0,0,No,0
202,CASH_OUT,321424.37,C247742146,0,0,C1571774110,1028231.7,1349656.08,No,0
235,PAYMENT,9604.33,C182154975,297927.09,288322.75,M948403331,0,0,No,0
280,CASH_IN,50713.47,C261089061,1862,52575.47,C532936741,1695159.64,1644446.17,No,0
41,CASH_IN,168248.12,C1554433877,9969865.26,10138113.39,C674559675,471515.44,764891.59,No,0
328,PAYMENT,23993.13,C102166770,106566,82572.87,M2034201827,0,0,No,0
311,CASH_OUT,83139.6,C374248274,9940,0,C742427884,0,83139.6,No,0
331,TRANSFER,328426.04,C90487625,19921,0,C1658727792,0,328426.04,No,0
402,PAYMENT,5620.54,C2007487077,0,0,M968450861,0,0,No,0
333,PAYMENT,49523.98,C1902662374,2327,0,M167041643,0,0,No,0
187,CASH_OUT,87639.9,C177721350,0,0,C1725698531,3334222.36,3421862.26,No,0
16,PAYMENT,10444.65,C445561614,21660,11215.35,M912717795,0,0,No,0
35,PAYMENT,10058.36,C214148971,0,0,M1848964569,0,0,No,0
263,PAYMENT,2324.43,C2070490726,115,0,M959924441,0,0,No,0
23,PAYMENT,34822.97,C157468865,55465,20642.03,M1214659545,0,0,No,0
348,CASH_IN,364560.4,C1541439644,8492853.66,8857414.06,C1983412390,1054051.83,689491.42,No,0
284,PAYMENT,2780.47,C2029999379,13424,10643.53,M1571522026,0,0,No,0
234,PAYMENT,1811.44,C1270624351,0,0,M1423921636,0,0,No,0
166,PAYMENT,1689.95,C98102326,2700.07,1010.12,M1842369973,0,0,No,0
550,TRANSFER,1191537.65,C878084215,0,0,C1090678076,2392757.48,3584295.12,No,0
328,PAYMENT,9511.59,C403878702,109872,100360.41,M1949955740,0,0,No,0
208,CASH_OUT,89011.6,C1186027736,816,0,C1282916901,8741875.56,8830887.17,No,0
207,TRANSFER,237393.95,C92617227,0,0,C1151947410,411374.9,648768.85,No,0
12,TRANSFER,252180.44,C649830568,0,0,C549221039,654351.22,934626.74,No,0
14,PAYMENT,5713.11,C1393394068,76260.42,70547.31,M519877317,0,0,No,0
349,PAYMENT,9985.76,C1156341077,0,0,M2133947338,0,0,No,0
201,CASH_OUT,36964.87,C931392151,0,0,C1369348004,5467281.02,5504245.88,No,0
159,CASH_OUT,384619.48,C1353749199,72832,0,C245969082,184124.35,568743.83,No,0
305,PAYMENT,5204.64,C1637645892,5038,0,M1756765674,0,0,No,0
275,PAYMENT,1887.33,C1352247390,0,0,M1084939665,0,0,No,0
129,CASH_OUT,343404.03,C1001211936,1117,0,C1066927674,1407045.43,1750449.47,No,0
230,CASH_IN,89826.25,C548108326,4597025.79,4686852.04,C933731662,3913157.93,3823331.68,No,0
310,CASH_IN,176438.51,C1806141084,23593,200031.51,C74934092,0,0,No,0
342,TRANSFER,348952.97,C929585215,348952.97,0,C634016277,0,0,Si,0
324,PAYMENT,14672.1,C897005457,0,0,M546779316,0,0,No,0
11,CASH_IN,40342.79,C1653564619,2296575.21,2336918,C1655192155,389311.08,348968.29,No,0
375,PAYMENT,26312.88,C1340536584,643,0,M1874899146,0,0,No,0
308,CASH_OUT,101407.55,C1971777990,0,0,C1324120377,12761218.11,12862625.66,No,0
42,PAYMENT,2903.7,C400073371,74169,71265.3,M946603840,0,0,No,0
130,PAYMENT,1276.07,C1545462793,0,0,M2026458834,0,0,No,0
398,CASH_IN,78654.26,C2136528540,8066196.49,8144850.75,C954386929,815063.28,841797.82,No,0
131,PAYMENT,7936.72,C992330453,27751.25,19814.53,M8558723,0,0,No,0
253,CASH_IN,77094.59,C1783499107,542,77636.59,C401260619,3459683.35,3382588.76,No,0
157,CASH_OUT,197971.25,C1174393083,0,0,C263169431,1903447.47,2101418.71,No,0
328,CASH_IN,198912.27,C2107053623,100851,299763.27,C194198388,3376010.99,3177098.72,No,0
20,PAYMENT,2174.47,C1418289070,0,0,M371438397,0,0,No,0
403,PAYMENT,7773.39,C1179325453,0,0,M1421834340,0,0,No,0
588,PAYMENT,16059.72,C971450359,147,0,M1380302093,0,0,No,0
399,PAYMENT,47619.01,C1728830457,0,0,M443834678,0,0,No,0
210,CASH_IN,101375.91,C947313490,2879698.08,2981073.99,C13713382,708374.91,606999,No,0
308,CASH_IN,6942.79,C635195630,61993,68935.79,C74255984,489704.39,482761.6,No,0
299,CASH_IN,78090.9,C333033351,10923,89013.9,C443892496,1960214.43,1882123.53,No,0
320,CASH_OUT,34099.1,C193914526,34099.1,0,C918538157,0,34099.1,Si,0
405,CASH_OUT,29019.61,C1114874906,0,0,C600492216,231833.37,260852.97,No,0
369,CASH_OUT,185884.66,C2146828838,108883,0,C43801249,46542.49,232427.14,No,0
332,CASH_OUT,104625.19,C1636017029,0,0,C1065295009,497696.59,602321.79,No,0
326,TRANSFER,1156068.82,C32598726,0,0,C377206736,1158205.34,2371242.92,No,0
705,CASH_OUT,353090.95,C793449159,353090.95,0,C985064489,257783.54,610874.48,Si,0
281,TRANSFER,574072.72,C844803674,574072.72,0,C958694427,0,0,Si,0
360,PAYMENT,23095.86,C2053815207,199057.78,175961.92,M1204777474,0,0,No,0
139,CASH_IN,66894.19,C1294460573,295,67189.19,C81369652,0,0,No,0
230,PAYMENT,2995.67,C1479236039,80105,77109.33,M951088534,0,0,No,0
181,TRANSFER,252952.86,C107686039,0,0,C1246986929,543142.49,796095.35,No,0
694,CASH_OUT,28624.56,C1766878274,1177,0,C1027599716,0,28624.56,No,0
324,CASH_IN,196548.94,C1534706411,10223,206771.94,C730169958,0,0,No,0
397,PAYMENT,27026.82,C1204095490,10800,0,M1144108154,0,0,No,0
211,PAYMENT,10809.3,C1291631489,7999.55,0,M930350354,0,0,No,0
39,PAYMENT,9180.52,C379697239,8827,0,M1266424456,0,0,No,0
263,CASH_OUT,150507.5,C375175207,0,0,C809206674,259637.39,410144.89,No,0
354,CASH_OUT,373797.71,C1977703098,0,0,C68901395,1098195.94,1471993.65,No,0
182,CASH_OUT,323059.26,C326363265,0,0,C2021088449,4475237.33,4798296.59,No,0
710,PAYMENT,1553.08,C1710642846,1144,0,M497170575,0,0,No,0
13,CASH_IN,190615.87,C179778501,42964,233579.87,C1585238239,0,0,No,0
2,CASH_IN,48513.85,C1607277663,9634932.72,9683446.56,C2134357721,464189.15,182906.2,No,0
36,TRANSFER,984256.33,C1057901637,98,0,C915733493,2634572.36,3618828.69,No,0
254,PAYMENT,9267.15,C440806839,28478.93,19211.78,M1123727170,0,0,No,0
158,CASH_OUT,332533.59,C474004181,34687,0,C507046070,5652059.91,5984593.49,No,0
13,CASH_OUT,82367.11,C1884765781,0,0,C1199486666,111540.15,193907.26,No,0
163,CASH_OUT,122284.92,C1085388720,18126.72,0,C1346506482,431811.13,554096.04,No,0
362,TRANSFER,174.92,C1554022122,174.92,0,C380623487,0,0,Si,0
405,TRANSFER,2673614.31,C2049060347,0,0,C374557767,5325464.75,7999079.06,No,0
276,PAYMENT,13881.79,C1949613135,0,0,M1574489438,0,0,No,0
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0,C1129100193,94820.42,7563871.56,Si,0
138,PAYMENT,20246.35,C315466342,5036,0,M1388748148,0,0,No,0
187,CASH_OUT,147868.01,C1188463007,108,0,C1650424034,0,147868.01,No,0
327,CASH_OUT,10225.31,C1141596824,145667,135441.69,C1160431884,585692.3,595917.61,No,0
141,CASH_IN,99983.28,C1025332603,5719165.08,5819148.37,C1079405510,128749.61,28766.32,No,0
282,CASH_OUT,101106.37,C1933656364,53930.89,0,C564685722,3117877.97,3218984.34,No,0
330,TRANSFER,3133251.31,C2016843500,0,0,C1945919628,11448902.78,14582154.09,No,0
260,CASH_OUT,100939.3,C988461304,0,0,C102497039,173313.04,274252.34,No,0
401,CASH_IN,361990.51,C1330795729,4848947.24,5210937.75,C2077092484,1104035.28,742044.78,No,0
670,PAYMENT,2536.71,C526635210,18552,16015.29,M464637140,0,0,No,0
377,CASH_IN,470486.52,C1449642232,1064987.33,1535473.85,C127938533,3726632.89,3256146.37,No,0
281,CASH_OUT,209305.72,C858318282,73949,0,C1100978777,100884.69,310190.42,No,0
309,CASH_OUT,222694.08,C1931470495,222694.08,0,C1495297398,0,222694.08,Si,0
182,PAYMENT,5650.14,C989393551,0,0,M1034787727,0,0,No,0
330,CASH_IN,60754.08,C1631766515,6378344.73,6439098.81,C302902455,168725.49,107971.41,No,0
230,CASH_OUT,92199.13,C1023543915,0,0,C683757482,1153247.37,1245446.5,No,0
44,CASH_OUT,94610.33,C1563771832,0,0,C989670935,4676714.84,4771325.18,No,0
256,PAYMENT,2507.92,C944661598,55793.62,53285.7,M276989285,0,0,No,0
279,CASH_OUT,169582.2,C1492230749,502682,333099.8,C1364884258,43535.39,213117.59,No,0
17,CASH_OUT,105027.84,C242378409,10898,0,C176755471,25351.92,130379.77,No,0
202,CASH_IN,67735.55,C18477478,6410265.54,6478001.09,C1689229910,1216905.35,1149169.8,No,0
254,CASH_IN,66859.07,C1794052912,56164,123023.07,C1488055476,225336.55,41628.69,No,0
356,CASH_OUT,181066.88,C1460113328,0,0,C406420333,693296.33,874363.21,No,0
178,PAYMENT,21731.57,C1499307404,10356,0,M1485873544,0,0,No,0
378,PAYMENT,12320.06,C517126230,10748,0,M2045826523,0,0,No,0
252,TRANSFER,440890.01,C1674458673,38347,0,C299503526,250073.79,690963.8,No,0
400,CASH_OUT,221221.47,C1117019980,209999,0,C1198770715,206857.96,428079.43,No,0
419,CASH_OUT,426323.38,C1078529507,426323.38,0,C1957980970,102216.61,528539.99,Si,0
234,PAYMENT,13813.34,C1995966803,158954.85,145141.52,M1262797723,0,0,No,0
157,CASH_IN,177717.81,C1931724614,193,177910.81,C485670952,368231.83,190514.02,No,0
252,CASH_IN,429457.4,C1664682476,20969,450426.4,C974810661,168626.92,0,No,0
8,CASH_IN,7221.06,C820100736,231103.84,238324.9,C587820621,159367.74,124495.96,No,0
159,PAYMENT,12763.18,C915052716,23296,10532.82,M1030172866,0,0,No,0
37,CASH_OUT,422233.3,C863982315,24241.26,0,C426499881,1414695.37,1836928.67,No,0
206,CASH_OUT,121954.6,C1619434807,0,0,C65795125,1520994.4,1642949,No,0
404,CASH_IN,142487.34,C80273960,130708.5,273195.84,C1488773926,4687299.56,4544812.22,No,0
296,TRANSFER,3043141.07,C526995277,3043141.07,0,C975347823,0,0,Si,0
250,CASH_IN,97774.88,C1179383861,8113752.8,8211527.68,C2130699489,2816340.4,2718565.53,No,0
120,TRANSFER,49571.87,C117760847,49571.87,0,C578681858,0,0,Si,0
157,CASH_OUT,402196.98,C1549283847,31031,0,C719015978,0,709117.08,No,0
22,CASH_OUT,259999.24,C9704447,49302.31,0,C1027863744,543092.93,803092.17,No,0
235,CASH_IN,153711.74,C360428219,492,154203.74,C1156509675,126140.73,0,No,0
283,PAYMENT,1122.61,C1075363842,51393,50270.39,M831626701,0,0,No,0
16,TRANSFER,723213.88,C219002181,0,0,C1842015231,1786735.08,2630298.54,No,0
685,CASH_OUT,6295010.28,C1227906023,6295010.28,0,C1846430620,2848244.08,9143254.36,Si,0
473,TRANSFER,417620.07,C1833923167,417620.07,0,C2045180381,0,0,Si,0
332,PAYMENT,3519.13,C1658291074,98403,94883.87,M1169949072,0,0,No,0
188,CASH_OUT,155808.86,C510481266,223331.99,67523.13,C88063324,3678533.47,3834342.33,No,0
37,PAYMENT,24541.14,C1443607094,235,0,M937396970,0,0,No,0
12,CASH_OUT,287197.56,C396378016,25965,0,C897697267,3422710.69,4385095.45,No,0
300,PAYMENT,14535.38,C1716033044,10487,0,M666134864,0,0,No,0
400,CASH_OUT,13102.09,C548998656,0,0,C1085485781,631147.42,644249.51,No,0
355,CASH_OUT,290705.27,C215527592,0,0,C1227405852,351957.69,642662.95,No,0
273,TRANSFER,601494.61,C847336008,601494.61,0,C1251618677,0,0,Si,0
165,PAYMENT,3900.46,C1368915093,69421,65520.54,M1393363201,0,0,No,0
349,CASH_IN,15214.17,C234156886,3453974.27,3469188.44,C1026085194,2545290.71,2530076.54,No,0
404,TRANSFER,433401.42,C680147521,0,0,C543981679,1102726.72,1536128.14,No,0
351,PAYMENT,10328.7,C439738021,0,0,M1332217267,0,0,No,0
306,CASH_OUT,145961.16,C2064803392,0,0,C1174713268,6917394.08,7063355.24,No,0
39,CASH_OUT,33287.48,C1302591834,14665,0,C2106301831,7101813.64,7135101.11,No,0
36,CASH_OUT,29598.88,C124326744,184682,155083.12,C1577550136,0,29598.88,No,0
298,PAYMENT,66699.83,C1188576310,376,0,M618109785,0,0,No,0
349,CASH_OUT,442628.39,C1112228093,46971,0,C687428544,101571.05,544199.44,No,0
307,CASH_OUT,205338.01,C1314516720,0,0,C711334896,2067429.11,2272767.12,No,0
254,CASH_IN,169359.96,C1311837678,23623221.73,23792581.69,C1899369186,1447965.57,1278605.6,No,0
322,TRANSFER,3300171.33,C768079061,121205,0,C89721049,1455175.87,4755347.21,No,0
35,CASH_IN,433641.7,C696509657,31120,464761.7,C2144944625,0,0,No,0
205,CASH_OUT,17454.36,C1438935500,4535,0,C874454987,0,17454.36,No,0
187,CASH_OUT,413291.88,C1279670289,39698.63,0,C1740895343,450983.74,864275.63,No,0
260,CASH_OUT,81884.04,C1754496685,6030,0,C1850538862,9060.48,90944.52,No,0
182,CASH_OUT,161782.53,C153387074,20813,0,C1511834200,759322.65,921105.17,No,0
282,TRANSFER,488515.14,C79608019,7536,0,C1013084092,1067654.22,1556169.37,No,0
585,TRANSFER,443531.58,C1678278252,0,0,C1708200046,489665.34,933196.92,No,0
687,PAYMENT,5884.24,C90279780,21565,15680.76,M1030437923,0,0,No,0
324,CASH_IN,226952.32,C523006831,411288.34,638240.66,C1733445816,5152814.97,4925862.66,No,0
330,CASH_OUT,48992.77,C454657745,24569,0,C181337272,0,48992.77,No,0
161,PAYMENT,132.82,C404952487,18549,18416.18,M1973514602,0,0,No,0
495,CASH_OUT,100933.91,C111392449,0,0,C1675285053,349330.38,450264.29,No,0
300,CASH_OUT,124445.89,C773609123,30793,0,C262156751,867918.04,992363.93,No,0
11,PAYMENT,33643.29,C1766533568,22071,0,M2126538690,0,0,No,0
184,CASH_IN,498353.2,C1900165061,2960,501313.2,C2010380626,426497.66,0,No,0
664,CASH_OUT,84771.55,C528998506,84771.55,0,C1971161098,1016318.82,1101090.37,Si,0
11,PAYMENT,1907.49,C1542433438,6040,4132.51,M631859512,0,0,No,0
12,CASH_IN,65999.52,C685403633,1716772.84,1782772.35,C1951476189,766065.97,918087.94,No,0
137,PAYMENT,342.59,C262194444,0,0,M486182742,0,0,No,0
302,PAYMENT,29791.19,C1510208589,31309,1517.81,M883896937,0,0,No,0
154,CASH_IN,305701.69,C1826295977,55738,361439.69,C1362382205,604150.04,298448.35,No,0
202,PAYMENT,2760.44,C757456441,368370.92,365610.48,M827051259,0,0,No,0
13,TRANSFER,408,C2021466585,408,0,C1864486913,0,226013.18,Si,0
403,CASH_OUT,194913.07,C1265658233,0,0,C785195131,316681.99,511595.06,No,0
20,CASH_OUT,32538.69,C1114275746,10485,0,C185903004,0,32538.69,No,0
249,CASH_OUT,70404.12,C960982592,10291,0,C666222090,5713420.95,5783825.06,No,0
179,TRANSFER,521891.66,C17537558,0,0,C1071713375,9082537.37,9604429.04,No,0
228,PAYMENT,8331.84,C706841245,0,0,M1815585801,0,0,No,0
180,CASH_IN,13779.78,C511110930,101295,115074.78,C2063638993,188363.66,174583.87,No,0
133,PAYMENT,5263.77,C2016015396,468566,463302.23,M96519101,0,0,No,0
256,PAYMENT,9376.95,C2034641883,125553.88,116176.92,M162661863,0,0,No,0
687,TRANSFER,200598.01,C134190401,0,0,C1099713341,270332.06,470930.07,No,0
163,CASH_IN,84245.73,C764840330,7365134.05,7449379.78,C1472358546,126966.46,42720.72,No,0
226,PAYMENT,25400.52,C1460397811,154103,128702.48,M657128411,0,0,No,0
178,CASH_OUT,314748.75,C417709324,0,0,C351551067,951944,1266692.75,No,0
395,PAYMENT,13223.56,C89089084,0,0,M1580436950,0,0,No,0
687,CASH_OUT,49198.74,C1621996674,0,0,C471410807,8763816.59,8813015.33,No,0
213,CASH_OUT,1835523.44,C1203548846,1835523.44,0,C565411980,50844.44,1886367.88,Si,0
308,PAYMENT,8697.42,C1688897723,0,0,M1025244640,0,0,No,0
249,TRANSFER,369448.2,C688548413,369448.2,0,C1596175198,0,0,Si,0
350,CASH_OUT,33176.04,C160451010,0,0,C459511257,4638035.8,4671211.84,No,0
306,CASH_OUT,231378.69,C819591483,0,0,C907250448,1064515.51,1295894.2,No,0
161,PAYMENT,13398.55,C670641561,109974.11,96575.57,M717269608,0,0,No,0
131,TRANSFER,8240.01,C1023927871,0,0,C1120479232,55374.77,63614.78,No,0
353,CASH_OUT,282334.32,C494820987,0,0,C1266729797,1057471.02,1339805.34,No,0
352,TRANSFER,614145.31,C1021093618,614145.31,0,C1029613730,0,0,Si,0
139,CASH_OUT,17329.52,C1913472695,0,0,C462217407,31401.84,48731.36,No,0
231,CASH_OUT,337378.03,C196648264,102594,0,C1038552550,918482.09,1255860.12,No,0
230,CASH_IN,268773.66,C1485761431,75,268848.66,C1664583577,171897.1,0,No,0
259,PAYMENT,8725.61,C770834053,0,0,M1459160181,0,0,No,0
13,CASH_OUT,61986.82,C322030360,0,0,C1380726616,2072320.9,2134307.73,No,0
205,CASH_IN,93695.69,C525495543,1907,95602.69,C240573344,9554458.67,9460762.98,No,0
182,CASH_OUT,187773.96,C1675306024,0,0,C1637321716,423057.02,610830.98,No,0
346,CASH_OUT,7781.58,C812973478,0,0,C1454704232,726010.09,733791.67,No,0
323,CASH_OUT,74072.21,C1042303263,0,0,C1252155771,679984,754056.21,No,0
119,PAYMENT,3311.73,C1704291751,82158,78846.27,M1518960719,0,0,No,0
15,PAYMENT,8056.8,C2004102765,232318,224261.2,M1091074312,0,0,No,0
137,PAYMENT,11084.51,C45314518,9900,0,M1245427795,0,0,No,0
46,PAYMENT,2239,C685355358,28621,26382,M358456743,0,0,No,0
180,CASH_OUT,143636.81,C1326841565,0,0,C844694539,699590.32,843227.13,No,0
252,CASH_OUT,127678.82,C1094798313,0,0,C83273175,485464.99,613143.81,No,0
162,CASH_OUT,141150.11,C235828083,857,0,C1277296045,49267.46,190417.57,No,0
405,PAYMENT,737.69,C1843234122,19871,19133.31,M1785992147,0,0,No,0
325,CASH_OUT,10445.61,C1458825729,9913,0,C1067346977,0,10445.61,No,0
378,PAYMENT,1802.91,C916064013,34703.13,32900.22,M1249567235,0,0,No,0
543,TRANSFER,74436.56,C694879733,74436.56,0,C1164535816,0,0,Si,0
42,PAYMENT,16119.97,C779653311,83429.94,67309.97,M960664244,0,0,No,0
33,CASH_OUT,318262.32,C1262469625,0,0,C206993707,771933.27,1090195.59,No,0
609,CASH_OUT,112363.33,C351362934,112363.33,0,C1072775403,295341.76,407705.09,Si,0
393,PAYMENT,12334.44,C1859375564,14920,2585.56,M1663284547,0,0,No,0
378,CASH_OUT,557642.39,C1533057065,31441,0,C1061010270,91480.47,649122.86,No,0
37,PAYMENT,38302.82,C111175735,10565,0,M1908141198,0,0,No,0
183,CASH_OUT,409007.66,C2016879171,8697,0,C1064363366,1698504.85,2107512.51,No,0
251,CASH_OUT,97154.57,C1994789032,3445,0,C664900428,978.85,98133.43,No,0
184,CASH_OUT,282863.94,C974655632,360255.55,77391.61,C293365179,2473783.45,2756647.4,No,0
505,CASH_IN,90263.41,C1817740124,3593.58,93856.99,C526637360,388941.35,298677.94,No,0
187,TRANSFER,543223.91,C390347509,0,0,C973418150,3261077.88,3804301.8,No,0
131,CASH_OUT,235120.4,C450713224,6720.83,0,C1317703103,2603595.66,2838716.06,No,0
398,CASH_OUT,157490.19,C981647099,19606,0,C435836189,239693.14,397183.34,No,0
38,PAYMENT,11283.09,C1166447891,27070,15786.91,M1273259081,0,0,No,0
394,PAYMENT,5166.97,C1091465769,120746,115579.03,M1821140950,0,0,No,0
236,PAYMENT,10521.2,C1517576998,0,0,M1000085735,0,0,No,0
227,CASH_OUT,62792.17,C1685784165,30891,0,C1752584019,7230316.57,7293108.74,No,0
179,PAYMENT,16754.79,C787637320,152185,135430.21,M2044064160,0,0,No,0
235,CASH_IN,124898.34,C1147557656,0,124898.34,C727979680,2769276.31,2644377.98,No,0
210,CASH_IN,267047.68,C471863556,30295,297342.68,C1330123962,1071885.57,804837.89,No,0
283,CASH_OUT,198340.46,C887856821,0,0,C1629479965,686964.79,885305.25,No,0
374,TRANSFER,691106.1,C1150455503,0,0,C1345243946,693526.68,1384632.78,No,0
332,TRANSFER,254027.84,C273663626,0,0,C1033212787,927039.31,1181067.15,No,0
442,CASH_OUT,355969.72,C1246229535,355969.72,0,C279162125,41883.35,397853.07,Si,0
335,CASH_IN,313453.61,C936051992,3347110.87,3660564.47,C1279956386,695890.3,382436.69,No,0
40,TRANSFER,607815.77,C239644989,69730,0,C961840409,0,749096.61,No,0
369,PAYMENT,6352.61,C1289573200,0,0,M1456510545,0,0,No,0
326,TRANSFER,478078.24,C427680107,478078.24,0,C1365760959,0,0,Si,0
401,CASH_IN,109768.58,C1246118609,2311539,2421307.57,C1293904671,1152202.52,1042433.94,No,0
201,PAYMENT,16311.2,C1060881715,0,0,M222299212,0,0,No,0
351,PAYMENT,13831.06,C1857685041,34899,21067.94,M2141372956,0,0,No,0
18,CASH_IN,15132.44,C350777469,107644,122776.44,C1596846345,336209.69,321077.26,No,0
